Year,Month,CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH
2004,3,1.9,1084,154,8.6184125765,924.25,125,986.25,92,1501,786,16.0249998569,41.2749996185,0.7461504837
2004,3,1.9,1009.25,199,8.4189190813,916.25,103,1015,85,1390.5,738,16.3499999046,30.7999997139,0.5682559747
2004,3,1.9,1093.25,143,8.8262227265,932.5,112,975.5,87,1454.25,776.75,13.4499998093,40.9749994278,0.6292128397
2004,3,1.9,1071.25,176,9.0105835526,939.75,111,993.75,93,1449.25,756.25,17.6249997616,30.0999999046,0.6013167306
2004,3,1.9,1046.25,150,7.5993536317,882.5,113,1051.25,101,1357,765,17.7750000954,28.4499998093,0.5736712627
2004,3,1.9,1163,127,7.534155227,879.75,133,958.5,83,1486.25,1073,12.5,50.125,0.7242148742
2004,3,1.9,1113.75,155,6.2372010553,822.75,93,1067.5,94,1357.25,670.75,14.1000001431,40.2250003815,0.64384569
2004,3,1.9,1058,166,7.9107993528,895.5,98,995.75,95,1357.5,603.25,16.9999995232,28.9250001907,0.555795496
2004,3,1.9,1122.25,178,7.9531314976,897.25,118,991,91,1371.75,831.25,19.0750002861,26.5,0.5790298141
2004,3,1.9,1276.75,156,7.6826795487,886,140,901.5,109,1578.5,1003.75,12.2000000477,70.0249996185,0.9923662651
2004,3,2,1292.25,112,9.3971648896,954.75,103,1173.75,92,1558.75,972.25,13.2999999523,47.6999998093,0.7254874492
2004,3,2,1333.25,64,8.0137729871,899.75,174,1136,112,1517,1101.5,10.75,57.4250001907,0.7407945757
2004,3,2,1206.5,112,8.6184125765,924.25,118,1087.75,102,1488.25,849.75,18.0249996185,34.8000001907,0.7126738742
2004,3,2,1239.5,108,9.1965667402,947,119,1049,116,1531.75,947,18.375,33.6499996185,0.7042070208
2004,3,2,1281.25,93,7.5400724562,880,113,1083.75,104,1525,980,21.1749997139,31.4499998093,0.7811957165
2004,3,2,1207,103,10.4344740653,993.75,135,1013,104,1519.5,1044.75,26.8249998093,18.6999998093,0.6500177451
2004,3,2,1287.25,-200,8.9213789167,936.25,126,918,106,1606,1040,11.9749996662,69.6999988556,0.9735189395
2004,3,2,1101.75,-200,10.4480726745,994.25,107,954.75,87,1598.75,783,21.3499999046,28.1499996185,0.7066788394
2004,3,2,1131.75,143,8.4189190813,916.25,128,920,113,1560.5,1082.5,13.9249999523,52,0.8230932365
2004,3,2,1132,118,8.6874480399,927,128,944.25,100,1570.25,780.5,11.9749999046,61.1250009537,0.8537496127
2004,3,2,1105.5,211,8.889611855,935,132,957.5,96,1569.5,819.25,14.1750001907,48.375,0.7779993119
2004,3,2,1101.75,143,9.442716439,956.5,120,968,88,1526.5,819.5,17.0749998093,37.4250001907,0.7224948101
2004,3,2,1099.25,181,10.9773462044,1013.5,112,947.75,97,1503.25,867.75,19.2249999046,27.0999999046,0.5976243896
2004,3,2.1,1206.25,114,10.224662144,986,143,1034.5,113,1537,959,15.0250000954,36.5,0.6195323226
2004,3,2.1,1324.25,100,9.0041992473,939.5,146,923.5,121,1587,1422.75,16.25,50.9500007629,0.9341472132
2004,3,2.1,1303.6666666667,155,11.1399291688,1019.3333333333,127,852.3333333333,103,1731.3333333333,1271.6666666667,14.0666666031,65.6999994914,1.0493724031
2004,3,2.1,1333.25,-200,10.305664104,989,129,885.25,121,1620.75,1194,14.4500000477,57.7750005722,0.9455578282
2004,3,2.1,1215,-200,8.3014134168,911.5,127,947.75,109,1546.75,993,14.1749999523,58.3249998093,0.938021892
2004,3,2.1,1299.75,-200,8.8832642406,934.75,170,902.25,113,1623,1144.75,13.75,58.0250005722,0.9082698441
2004,3,2.1,1375.5,-200,9.3387366578,952.5,125,899.5,93,1636.25,1153.25,19.0499997139,42.9499998093,0.9370234783
2004,3,2.1,1392.25,-200,9.7245900975,967.25,119,929.75,94,1648.75,941.25,19.0500001907,43.7999992371,0.955567614
2004,3,2.1,1309,-200,8.9404623383,937,122,904.75,97,1671.5,1035.5,15.9249999523,57.6500005722,1.0356436958
2004,3,2.1,1299.5,-200,7.3517046521,872,133,940.5,90,1577,1054.25,15.125,60.875,1.0398134971
2004,3,2.1,1093.75,-200,10.6735386602,1002.5,130,965,99,1573.75,813,21.25,26.7749996185,0.6681019008
2004,3,2.1,1166.5,184,9.6982202709,966.25,129,941.5,93,1519.75,1016,15.4750001431,36.1499996185,0.631275008
2004,3,2.1,1120.75,156,9.410170035,955.25,130,991.75,99,1450.75,833.75,17.8499999046,29.2249999046,0.59204646
2004,3,2.1,1064.75,232,10.0300337051,978.75,106,949.5,96,1467.25,766,19.0749998093,26.8250002861,0.5861311122
2004,3,2.1,1230.75,122,8.605885909,923.75,130,906,105,1483.25,1244.5,10.9249999523,56.1499996185,0.732648176
2004,3,2.1,1126.5,163,8.1968741981,907.25,108,956.5,106,1403.5,796.25,14.5499999523,35.4499998093,0.5838761514
2004,3,2.1,1248.5,151,9.7311873234,967.5,112,874,99,1526.5,925.5,17.2750000954,34.7250003815,0.6787764243
2004,3,2.2,1402,88,8.9978168713,939.25,131,1140,114,1554.5,1074,11.9000000954,53.9750003815,0.7502390674
2004,3,2.2,1375.5,80,9.2287964214,948.25,172,1092,122,1583.75,1203.25,11,60,0.7867125331
2004,3,2.2,1351,87,9.5406429253,960.25,129,1079,101,1582.75,1027.75,10.5,60.5999984741,0.7691107928
2004,3,2.2,1310,79,8.8262227265,932.5,184,1081.75,126,1646.5,946.25,8.3250001669,79.7999992371,0.8777844451
2004,3,2.2,1291.75,95,8.3014134168,911.5,193,1102.5,131,1590.75,956.75,9.7000000477,71.1500015259,0.8569381279
2004,3,2.2,1331.5,129,8.5871104746,923,144,951.75,98,1613.75,1225,14.5250000954,53.0749998093,0.8727816224
2004,3,2.2,1348.75,79,8.838885079,933,152,933,119,1616.5,1348.75,14.7250001431,55.9250001907,0.9313856225
2004,3,2.2,1314,107,9.6850468065,965.75,228,896.75,89,1710.25,1234.75,11.3249998093,70.2000007629,0.940095096
2004,3,2.2,1378.5,-200,12.5211063051,1067.5,171,898.75,139,1662.5,1373.5,23.8499999046,28.1749997139,0.821851195
2004,3,2.2,1385.25,-200,12.1923642295,1056.25,149,891,133,1648,1267.5,24.1500000954,28.6750001907,0.8514933611
2004,3,2.2,1321.6666666667,-200,14.3732479391,1128.6666666667,149,933.6666666667,128,1639.3333333333,1109.3333333333,27.0333334605,17.8333333333,0.6274693274
2004,3,2.2,1175,-200,9.1450992713,945,143,903.75,116,1603.5,1080.5,14.7000000477,57.5749998093,0.9573470512
2004,3,2.2,1099.5,-200,11.1725679868,1020.5,133,951.75,99,1607,822,21.3000001907,26.125,0.6538603352
2004,3,2.2,1170.25,159,10.8388012618,1008.5,126,879,106,1566,872,16.6499998569,35.625,0.6697356416
2004,3,2.2,1104.5,267,10.1237931617,982.25,138,939.25,105,1545.25,850,17.6749997139,35.4000005722,0.7093956697
2004,3,2.2,1147,188,11.7813229736,1042,122,933.5,108,1538.25,830.25,18.7249999046,25.9749999046,0.5554589379
2004,3,2.2,1148.25,231,8.7693379444,930.25,140,947.5,107,1475.25,1056.25,12.5,48.0750007629,0.6945961223
2004,3,2.2,1151,129,8.2952484205,911.25,-200,935.25,-200,1500.5,1074.5,8.2000000477,66.7000007629,0.7276304382
2004,3,2.2,1185.25,245,10.3733737921,991.5,138,941.75,97,1447.75,1013.5,20.9000000954,21.6749997139,0.529482514
2004,3,2.2,1236.25,272,9.5930464131,962.25,117,853.25,101,1531.5,928,15.8499996662,40.4250001907,0.7227924514
2004,3,2.2,1261.75,216,8.5996254884,923.5,181,872.25,125,1575.5,1092.75,10.4000000954,74.4249992371,0.9384247168
2004,3,2.2,1242.25,232,9.1258307254,944.25,149,846,114,1638.25,990.75,11.25,78.1249980927,1.0411431251
2004,3,2.3,1326,97,10.6118444605,1000.25,148,975.5,125,1601.5,1083.75,16.6750001907,37.7999992371,0.7117364038
2004,3,2.3,1317.75,141,11.5248202424,1033,143,949.75,99,1675,1068,24.375,29.3999996185,0.8847617117
2004,3,2.3,1371.25,159,12.9726733462,1082.75,154,795.75,116,1668.75,1550.5,14.7999999523,53.9249992371,0.9023544875
2004,3,2.3,1378.75,-200,13.0922447864,1086.75,137,901.25,126,1660.25,1143.5,25.1500005722,24.8500003815,0.7829250121
2004,3,2.3,1452.25,-200,12.3891620764,1063,142,855.5,110,1774.25,1146,18.4749994278,46.2749996185,0.9744157935
2004,3,2.3,1322.5,-200,9.8834495597,973.25,147,863.75,111,1712.25,1125,16.2250003815,55.3500003815,1.0132297406
2004,3,2.3,1306.25,-200,8.9531942761,937.5,132,960.75,105,1606.5,762,19.4000000954,41.2999992371,0.9206089496
2004,3,2.3,1075.5,451,11.5532016249,1034,150,964.25,101,1544.25,812.5,21.3249998093,24.1750001907,0.6059722403
2004,3,2.3,1133.25,300,8.8452191572,933.25,133,969,99,1552.25,922.75,9.7000000477,69.6500015259,0.8388719696
2004,3,2.3,1105.6666666667,211,12.5358035478,1068,116,914.6666666667,99,1535.3333333333,874,19.0999997457,26.2333329519,0.5740849012
2004,3,2.3,1179.75,247,11.228614928,1022.5,127,886.25,102,1588.25,966.25,14.2249999046,43.2749986649,0.6981943883
2004,3,2.3,1118.75,221,11.2216025222,1022.25,137,916.25,117,1507.75,853.25,17.0750002861,31.2750000954,0.6037682247
2004,3,2.3,1292.5,161,8.9340992662,936.75,121,929.75,102,1463.75,1200.25,10.875,55.9499998093,0.7276666131
2004,3,2.3,1274.25,101,8.3137492666,912,111,939.25,97,1451,1188,10.3000001907,58.1000003815,0.7278117104
2004,3,2.3,1217.75,193,8.9659339376,938,128,917.75,94,1500.5,1088,16.8250002861,36.9249992371,0.7018082558
2004,3,2.3,1210,188,9.468788048,957.5,126,932.5,96,1514.25,1036,19.1750001907,31.3250002861,0.6886775269
2004,3,2.3,1223.5,278,10.0500937035,979.5,152,850.25,111,1637,1054.5,15.6750001907,50.875,0.8996766724
2004,3,2.3,1198,221,9.3452210104,952.75,131,881.5,105,1588.25,1018.5,13.1749997139,55.9749994278,0.844558426
2004,3,2.4,1274,133,11.7384054163,1040.5,150,1005.75,119,1609.75,993.75,16.8750002384,34.3499994278,0.6549085143
2004,3,2.4,1344,132,9.7377864567,967.75,-200,920.5,-200,1619.75,1278.25,11.6499998569,63.4250001907,0.8674492316
2004,3,2.4,1348,-200,10.5434742539,997.75,147,833.75,102,1689,1218.25,14.5999999046,53.0500001907,0.8765311455
2004,3,2.4,1168,239,11.638524261,1037,125,868.25,105,1579.5,989.75,12.0750000477,45.5500001907,0.6403309172
2004,3,2.4,1263.5,237,8.7063166344,927.75,132,884.25,102,1534,1034.5,15.875,43.5,0.7789963988
2004,3,2.4,1252.5,263,11.3199460866,1025.75,128,809.5,103,1681,1047.5,15.2000000477,52.9499998093,0.9087412044
2004,3,2.5,1251.5,140,11.0399360393,1015.75,160,1007.5,116,1592.75,983,16.1000001431,34.4749994278,0.6261647402
2004,3,2.5,1306,111,10.2448870843,986.75,138,1004,124,1554,1078,17.625,35.1000003815,0.7012032509
2004,3,2.5,1366.75,92,8.6246788231,924.5,128,952.5,104,1543,1337,12.5499999523,58.9000005722,0.8537400739
2004,3,2.5,1477.75,122,12.1633233067,1055.25,160,929.25,121,1670.75,1262.25,19.6500000954,36.6999998093,0.8307061318
2004,3,2.5,1317.25,185,12.0908502188,1052.75,153,926,104,1706.75,1137,24.4499998093,28.9000000954,0.8735919124
2004,3,2.5,1393.25,145,12.4990742249,1066.75,210,905,142,1654.25,1489.75,24.3000001907,28.2750005722,0.8471276905
2004,3,2.5,1247,134,12.3088230185,1060.25,147,1032,114,1524.75,1068.5,28.5,14.9000000954,0.5708019092
2004,3,2.5,1182.75,234,10.3124265651,989.25,150,904,119,1538.75,1205,12.2250001431,53.2250003815,0.7555004761
2004,3,2.5,1157.25,305,12.6388899725,1071.5,137,888.25,114,1595.5,904.75,17.6999998093,28.5749998093,0.573516035
2004,3,2.5,1173,299,10.2044542449,985.25,126,904.5,114,1476.75,802.25,16.1000003815,31.2750005722,0.5680436033
2004,3,2.6,1360,150,11.8817234887,1045.5,166,1056.25,113,1692,1267.5,13.5999999046,48.8750009537,0.7577538251
2004,3,2.6,1418,116,10.8733671544,1009.75,172,892,130,1603,1536.25,14.7000002861,49.2750005722,0.8193361244
2004,3,2.6,1379.25,183,13.5296047307,1101.25,184,817.5,138,1710,1601.75,17.9250001907,45.9000005722,0.934186045
2004,3,2.6,1389.25,152,13.7352900541,1108,161,886.5,123,1711.5,1334,25.8500003815,25.9000000954,0.8503393426
2004,3,2.6,1488,216,15.710274368,1170.75,178,731,127,1777.5,1705,16.0250000954,50.9249992371,0.920598758
2004,3,2.6,1424.5,-200,12.5211063051,1067.5,166,776.25,107,1764,1341,15.0250000954,52.3249998093,0.8881377716
2004,3,2.6,1489.75,-200,11.6884193539,1038.75,182,782.25,108,1756.75,1421.5,16.2500004768,49.9500007629,0.9158126537
2004,3,2.6,1494.75,-200,11.7241144049,1040,168,808.75,105,1735,1373,17.1499996185,47.8500013351,0.9280792861
2004,3,2.6,1151.75,185,12.3526167001,1061.75,138,928,103,1606.25,849.5,20.2250003815,28.5,0.6681783824
2004,3,2.6,1178.5,214,9.3906651925,954.5,169,927.75,125,1571.25,898.5,10.3499999046,66.3249988556,0.8335645685
2004,3,2.6,1139.5,261,10.5913136174,999.5,120,916,93,1490,962,10,51.125,0.6279876351
2004,3,2.6,1343.25,294,13.3780990277,1096.25,191,838.5,115,1586.5,1310.75,11.9000000954,38.4250001907,0.5340979362
2004,3,2.6,1348.5,295,11.2356292014,1022.75,171,804,114,1748,1053.5,13.625,69.2000007629,1.0745851288
2004,3,2.7,1262.75,166,11.6456465597,1037.25,216,969,143,1598.25,1166.5,14.3250000477,38.4499998093,0.6243042942
2004,3,2.7,1287,169,12.8164461964,1077.5,163,948.75,123,1660.25,1060.75,16.2750005722,35.7250003815,0.656030612
2004,3,2.7,1279.5,122,9.6389998145,964,193,962.5,113,1543.5,1285.25,9.4500002861,64.125,0.7597465282
2004,3,2.7,1335.5,132,11.817138601,1043.25,256,935.25,96,1678,1191.75,6.4500001669,71.5500011444,0.6944754797
2004,3,2.7,1408.75,-200,14.4538596456,1131.25,166,873,149,1688.5,1205.75,25.8000001907,23.9250001907,0.7831929182
2004,3,2.7,1209,267,13.4083419685,1097.25,207,836.5,129,1746,1147.25,13.125,54.75,0.8234334687
2004,3,2.7,1236.25,236,13.0099891749,1084,131,853.5,112,1687.75,1059,11.6749999523,57.0999994278,0.7822086129
2004,3,2.7,1389.5,230,11.369254998,1027.5,197,828.75,126,1729.5,1002.25,9.625,81.0999984741,0.9719787235
2004,3,2.7,1260.25,263,12.0041263692,1049.75,156,828.25,111,1722,978.75,10.6750001907,68.5,0.8793555863
2004,3,2.7,1319.5,271,11.5745071892,1034.75,184,902.25,112,1720.75,990.75,8.7249999046,74.6249980927,0.8428838984
2004,3,2.7,1206.75,296,13.4310432778,1098,180,826,121,1663.5,1194.75,16.8499999046,35.3499994278,0.6729230427
2004,3,2.7,1167.5,267,12.3891620764,1063,120,875.5,98,1540.25,943.5,10.375,48.0249996185,0.6045590542
2004,3,2.7,1209.5,219,12.3526167001,1061.75,165,885.5,125,1586.25,980.5,15.8249998093,36.0749988556,0.6440019511
2004,3,2.7,1334,301,11.9248634297,1047,129,814.75,106,1638,1038,15.9249999523,41.9750003815,0.754052803
2004,3,2.7,1254.3333333333,226,11.5248202424,1033,142,818.6666666667,107,1669,1068.3333333333,14.3000001907,52.933333079,0.8581026323
2004,3,2.8,1309,165,12.6905681034,1073.25,178,954,120,1657.25,1112.25,15.8749997616,37.1750001907,0.6657285251
2004,3,2.8,1328.25,154,12.2796640772,1059.25,153,986.5,124,1599.5,1100.5,19.3500003815,31.2750000954,0.6950081048
2004,3,2.8,1483.5,131,11.8601785185,1044.75,174,879.75,119,1624.25,1529.75,14.6499998569,51.5,0.8536231327
2004,3,2.8,1444.75,148,10.8595351669,1009.25,176,878.25,114,1696,1355.25,16.8750004768,46.0999994278,0.8789310943
2004,3,2.8,1415.5,145,10.6598156627,1002,161,906.75,119,1676.5,1261.5,19.3000001907,38.25,0.8474048021
2004,3,2.8,1445.25,214,14.7598334717,1141,156,856.5,110,1823.5,1251.5,23.8499999046,31.3250007629,0.9137352111
2004,3,2.8,1279.75,228,14.6104279604,1136.25,180,892.75,128,1675.25,1239.75,27,20.2000002861,0.709361513
2004,3,2.8,1452,188,15.1083097465,1152,204,860.5,153,1747,1507.5,25.5750002861,25.5500001907,0.8253948829
2004,3,2.8,1443.75,206,15.0446926576,1150,202,769.5,136,1726.5,1726.5,17.1500000954,44.1250009537,0.8558307097
2004,3,2.8,1472.75,-200,14.3057863811,1126.5,224,830.5,152,1752,1567.75,20.8000006676,34.4499998093,0.83645626
2004,3,2.8,1495.75,-200,16.835634343,1205,172,822,169,1766.5,1347.25,27.1250004768,23.1249995232,0.8180144786
2004,3,2.8,1283,-200,14.0193010198,1117.25,192,813,127,1751,1188.25,15.4750001431,50.0749998093,0.8744424963
2004,3,2.8,1473.75,-200,12.3307115705,1061,195,767.5,113,1768.25,1405.5,15.4000000954,52.0500001907,0.9046428919
2004,3,2.8,1455.5,-200,10.5776358067,999,175,835,107,1713.75,1202.25,15.7249999046,58.5999994278,1.0395524144
2004,3,2.8,1315.5,-200,9.8900925093,973.5,188,883.25,123,1672.5,1272.25,17.4250001907,49.1000003815,0.9687679646
2004,3,2.8,1170.75,268,12.4257534694,1064.25,160,880.5,110,1639,1096.5,16.0250000954,42.4499998093,0.7673916089
2004,3,2.8,1353.25,320,13.3629884764,1095.75,195,773.75,130,1783,1159,11.7249999046,69.1000003815,0.9496639741
2004,3,2.8,1257.5,270,12.2068957615,1056.75,174,840.5,119,1632.75,1243.5,13.6499998569,44.9499998093,0.6991295549
2004,3,2.8,1312,322,11.7527038491,1041,121,820.5,103,1711.5,1072.5,15.5,50.7749996185,0.8880646969
2004,3,2.9,1371,164,11.5390072136,1033.5,207,983.25,128,1730.25,1036.5,8,81.1499996185,0.8735885336
2004,3,2.9,1383,150,11.1515812161,1019.75,243,1008,135,1718.75,1104,9.7750000954,67.6249980927,0.8185012075
2004,3,2.9,1352.75,185,14.1738511779,1122.25,190,921.75,126,1740,1139.25,15.8250000477,37.0249996185,0.6609611395
2004,3,2.9,1533.5,93,10.9634579591,1013,190,888.5,129,1610.75,1534.75,13.9499998093,53.6000003815,0.8497717204
2004,3,2.9,1437.75,156,12.0330047451,1050.75,180,942.5,128,1667.5,1206.25,21.2999997139,30.75,0.7696154919
2004,3,2.9,1417.25,207,14.9257192296,1146.25,171,829.5,119,1830.5,1404,23.3249998093,32.1749992371,0.9095992196
2004,3,2.9,1400.25,191,15.4361414715,1162.25,159,838.25,111,1828.5,1263.25,23.875,29.9750003815,0.8756585288
2004,3,2.9,1407,201,16.5532543441,1196.5,184,905.25,129,1758.75,1313,28.2499995232,18.5749998093,0.7013857388
2004,3,2.9,1388.75,199,15.7831830968,1173,190,898.25,133,1739,1363.25,27.9749999046,19.1000003815,0.7098250854
2004,3,2.9,1438.25,200,15.3879787634,1160.75,221,818.5,135,1781.5,1595,21.1000003815,33.4250001907,0.8264862161
2004,3,2.9,1365.25,193,15.1640685521,1153.75,186,939.5,129,1678.5,1221.25,29.2750000954,15.7500002384,0.6308904545
2004,3,2.9,1239.75,374,14.6418278906,1137.25,158,835.75,103,1748.25,990.5,14.9249999523,40.5250005722,0.6835131119
2004,3,2.9,1309.25,279,14.2669278159,1125.25,181,844.25,103,1686.5,1183,8.1000000238,56.75,0.6149907769
2004,3,2.9,1429.5,332,11.3058746114,1025.25,204,779,123,1771.5,1165.75,12.2750000954,73.3249988556,1.0441698361
2004,3,3,1457.75,150,11.8673583229,1045,170,973.75,129,1646,1098.5,22.2249999046,28.3999996185,0.7516273241
2004,3,3,1303.5,-200,15.2598587287,1156.75,176,793,122,1800.5,1170.5,16.1249997616,47.5749998093,0.8654551208
2004,3,3,1440.75,248,14.2203570312,1123.75,224,851,130,1829,1088.5,10,74.2249984741,0.9117336188
2004,3,3,1308,325,15.5407140414,1165.5,220,791.75,131,1794,1236,12.7750003338,55.8249998093,0.8209580693
2004,3,3,1225,276,13.8347952632,1111.25,176,817.75,122,1718.75,1013.25,13.5999999046,54.5999994278,0.8465137107
2004,3,3,1305.75,306,12.8684322413,1079.25,196,826.75,133,1621,1285.75,14.6749999523,40.0999994278,0.6657200374
2004,3,3.1,1350.25,208,14.0270113668,1117.5,187,912,122,1711.75,1237,13.2249999046,41.7499990463,0.631950131
2004,3,3.1,1444.25,180,13.1447043019,1088.5,214,844,143,1747.5,1623.75,14.6499998569,48.625,0.8059694141
2004,3,3.1,1430,221,14.0964857999,1119.75,201,830.5,134,1783.25,1522,22.0250000954,34.0500001907,0.8903685188
2004,3,3.1,1382.75,245,13.7658744245,1109,174,831.5,97,1706,1172.5,10.9750001431,57.2999992371,0.7500896894
2004,3,3.1,1303.75,357,14.7755980539,1141.5,232,771.75,119,1747.25,1404.75,14.8499999046,44.125,0.7407076403
2004,3,3.1,1635.5,342,15.6213592196,1168,207,720.5,110,1926.25,1437.75,13.7750000954,58.2249994278,0.9128551665
2004,3,3.1,1389.75,386,13.4840766537,1099.75,195,755,119,1798.75,1191.5,14.8750002384,59.3249998093,0.997441004
2004,3,3.2,1447,160,12.9130630959,1080.75,250,868.5,126,1666.75,1465,12.375,51.1750001907,0.7334583851
2004,3,3.2,1472.75,191,15.4522099649,1162.75,227,830.5,148,1779,1394.75,16.0999999046,41.0249996185,0.7451314944
2004,3,3.2,1438.5,224,15.3158550496,1158.5,193,764.25,125,1856.25,1494.25,15.6999998093,60.1500005722,1.065371555
2004,3,3.2,1473.5,230,15.7669687205,1172.5,166,854.25,143,1776,1431.75,20.4250001907,36.6750001907,0.8703894893
2004,3,3.2,1430.25,-200,14.1428833643,1121.25,178,814,135,1731.5,1321.5,16.0499997139,48.4250001907,0.8767802411
2004,3,3.3,1451.75,283,18.3470575766,1249.5,217,775.5,154,1868.25,1583.25,24.375,27.3500003815,0.8230691655
2004,3,3.3,1389.5,-200,16.3633883957,1190.75,218,758.75,135,1878.75,1267.5,14.4749999046,54.4000005722,0.8917360162
2004,3,3.3,1364,-200,16.7274250945,1201.75,198,770.75,135,1875,1250.25,16.2750000954,47.0500001907,0.863995498
2004,3,3.3,1534.5,-200,13.7352900541,1108,206,785.25,125,1819.5,1323.25,16.4249997139,53.7500009537,0.9963505496
2004,3,3.3,1278.5,325,14.4538596456,1131.25,180,775.25,124,1758.25,1243,14.5249998569,49.7249994278,0.8176931733
2004,3,3.3,1308.5,220,14.2980110634,1126.25,166,812,128,1721.5,1204.75,11.4749999046,58.1749992371,0.786676604
2004,3,3.4,1559.5,214,14.7204534098,1139.75,217,783.75,146,1817.5,1648,16.6500000954,49.5750007629,0.9319900473
2004,3,3.4,1541,218,16.1744570492,1185,263,770,97,1888.75,1406.5,11.6749999523,63.6500005722,0.8719365877
2004,3,3.4,1447.25,237,17.8399477764,1234.75,184,858.75,139,1778,1295.75,23.9000000954,25.6999998093,0.7518910408
2004,3,3.4,1342.75,340,16.1826519998,1185.25,237,760,132,1856.5,1310.5,12,62.9249992371,0.880311059
2004,3,3.4,1317.5,450,14.2126015456,1123.5,218,761.75,113,1770.25,1286.5,12.1000001431,54.9250001907,0.7733693595
2004,3,3.4,1350.75,375,16.7024959835,1201,239,783.25,110,1828,1306.75,9.7750000954,59.6000003815,0.7213704052
2004,3,3.4,1373.25,546,17.1032617118,1213,200,791,128,1710.5,1353.75,22.4499998093,19.9500002861,0.5351852807
2004,3,3.5,1483.5,215,14.3213424226,1127,253,839,139,1723,1491,10.9750001431,59.1250009537,0.7739800034
2004,3,3.5,1409.75,-200,19.0004149298,1268.25,212,724.25,139,1956.5,1344,16.3999996185,47.4999990463,0.8791182026
2004,3,3.5,1633,-200,16.6443897128,1199.25,215,734,136,1918.5,1416.5,17.3750004768,51.6499996185,1.0159160209
2004,3,3.5,1501,-200,12.6093999841,1070.5,185,823,119,1744.25,1130.25,17.7750000954,48.0500011444,0.9688894557
2004,3,3.5,1310.25,325,16.8856773725,1206.5,208,770.25,132,1846.75,1301,13.75,53.3500013351,0.8350917177
2004,3,3.5,1272.5,458,14.3992307135,1129.5,190,795.25,136,1743.5,1071.25,10.7750000954,65.6749992371,0.8486023516
2004,3,3.5,1352.75,434,17.8314049556,1234.5,202,740.25,119,1936.75,1175.25,8.5999999046,75.125,0.8415465744
2004,3,3.6,1451.25,210,14.0193010198,1117.25,239,875.25,161,1679.25,1387.25,18.4000000954,33.8249998093,0.7089635702
2004,3,3.6,1514.25,-200,17.686444011,1230.25,226,732,116,1996.25,1252.25,15.7999999523,53.6999998093,0.9571330275
2004,3,3.7,1525.25,242,18.2261782917,1246,202,821,145,1846.75,1447.75,14.3999998569,43.4250001907,0.7084497598
2004,3,3.7,1408.3333333333,239,15.1401611984,1153,295,830.3333333333,119,1776.6666666667,1411,9.5666666031,59.6666679382,0.7123665612
